transaction_id,account_id,transaction_date,amount,transaction_type,merchant_id
45132,465,2023-12-16 12:07:39,188.94,debit,20
45133,419,2024-03-04 06:05:11,22.14,debit,33
45134,87,2024-05-10 05:10:50,129.32,debit,22
45135,259,2023-07-30 21:46:02,99.23,credit,21
45136,181,2024-09-27 00:23:04,15.01,credit,4
45137,311,2023-10-26 05:12:09,31.15,debit,48
45138,173,2023-10-10 02:22:30,65.3,credit,8
45139,322,2023-11-06 12:18:14,239.2,debit,17
45140,707,2023-01-31 11:53:47,29.36,debit,50
45141,340,2024-04-21 08:33:48,24.24,debit,1
45142,496,2023-02-12 13:13:43,153.16,credit,24
45143,245,2023-03-21 08:25:06,446.53,credit,17
45144,940,2022-11-18 11:04:37,71.16,credit,29
45145,505,2023-07-09 05:29:05,51.72,debit,7
45146,329,2022-11-28 23:52:11,35.15,debit,22
45147,880,2022-12-03 23:47:19,6.12,debit,13
45148,196,2024-05-12 17:23:16,23.58,credit,14
45149,62,2023-03-07 12:35:47,11.77,debit,11
45150,25,2022-11-17 09:54:18,81.77,credit,15
45151,564,2022-07-11 18:43:03,459.09,debit,26
45152,562,2023-10-02 16:32:15,185.8,debit,43
45153,378,2023-09-03 03:25:24,110.46,debit,26
45154,897,2023-01-10 09:32:41,80.01,debit,46
45155,295,2023-10-07 19:21:57,115.22,credit,5
45156,52,2023-06-04 21:38:27,56.6,debit,18
45157,844,2022-08-24 15:20:19,23.58,debit,44
45158,40,2022-03-21 11:37:24,106.93,credit,1
45159,744,2023-11-03 07:07:35,90.12,credit,2
45160,572,2022-11-22 07:17:38,347.04,credit,3
45161,728,2024-06-14 04:30:04,125.92,credit,37
45162,457,2024-09-18 06:49:49,178.16,credit,50
45163,878,2024-09-03 15:58:39,11.67,credit,39
45164,852,2023-10-10 20:38:50,171.72,credit,16
45165,709,2022-12-28 15:07:32,487.88,debit,34
45166,788,2022-04-13 07:11:00,128.58,credit,17
45167,853,2022-07-30 08:08:33,162.61,debit,21
45168,2,2024-03-20 02:07:22,466.6,debit,29
45169,469,2023-12-21 15:15:40,59.57,debit,20
45170,106,2023-01-05 06:47:07,208.59,credit,31
45171,216,2023-09-10 21:22:32,61.24,credit,7
45172,777,2022-11-07 12:26:34,66.6,debit,50
45173,679,2024-05-10 23:55:45,128.84,debit,17
45174,759,2022-09-15 16:01:54,35.55,credit,16
45175,414,2022-08-17 05:45:47,591.74,credit,25
45176,950,2023-12-05 06:35:56,47.92,credit,34
45177,210,2023-06-30 09:12:10,15.73,credit,23
45178,58,2024-04-29 20:21:17,46.73,credit,41
45179,940,2023-10-24 20:59:24,232.52,debit,40
45180,43,2022-01-12 18:19:59,45.21,credit,43
45181,138,2023-04-02 01:27:27,113.41,credit,36
45182,621,2024-08-08 01:57:39,328.6,credit,24
45183,489,2023-03-19 23:23:37,36.13,credit,11
45184,560,2023-10-29 11:28:55,16.9,debit,2
45185,638,2024-08-09 08:31:47,12.22,debit,28
45186,469,2024-01-21 23:13:45,69.66,debit,36
45187,726,2024-01-08 03:47:55,13.22,credit,32
45188,913,2023-11-15 20:22:05,72.57,debit,6
45189,640,2023-05-18 09:39:29,238.29,credit,22
45190,389,2023-04-05 19:46:57,180.33,debit,47
45191,198,2022-09-27 22:53:12,104.59,credit,16
45192,202,2023-06-10 16:25:11,227.99,credit,12
45193,192,2024-01-02 18:54:14,12.68,debit,13
45194,107,2023-08-12 16:26:22,112.81,credit,42
45195,706,2024-09-20 05:46:06,14.75,debit,46
45196,327,2023-08-18 21:38:35,78.97,debit,2
45197,750,2023-09-24 14:29:38,74.71,debit,15
45198,644,2023-06-13 04:23:15,36.97,credit,47
45199,357,2023-10-29 03:07:10,212.53,debit,2
45200,595,2023-11-15 10:19:19,31.09,debit,22
45201,501,2024-08-01 02:43:40,96.33,credit,14
45202,284,2023-08-31 17:13:21,78.99,debit,30
45203,468,2022-10-17 05:25:21,67.8,credit,22
45204,508,2023-10-20 09:37:03,4.09,credit,44
45205,734,2023-08-23 17:06:06,143.18,credit,13
45206,106,2022-02-25 04:19:31,1.53,debit,9
45207,294,2024-02-17 03:25:06,206.14,credit,37
45208,66,2023-11-22 23:05:28,37.17,debit,25
45209,195,2023-05-18 22:05:35,15.34,credit,41
45210,188,2023-10-31 01:19:49,64.76,debit,20
45211,47,2024-01-27 02:11:01,98.34,debit,15
45212,362,2022-02-22 04:08:52,44.59,debit,24
45213,871,2023-05-24 17:17:09,15.58,debit,46
45214,537,2023-01-07 19:50:27,2.22,debit,41
45215,578,2024-03-08 20:52:30,146.01,credit,25
45216,487,2023-02-13 10:33:18,261.05,debit,1
45217,847,2023-05-13 13:55:14,12.71,debit,38
45218,579,2023-07-11 18:23:25,31.46,credit,6
45219,709,2024-02-07 09:43:21,2.45,debit,10
45220,246,2023-10-04 11:10:56,259.61,debit,36
45221,808,2022-04-12 11:12:11,70.6,debit,9
45222,612,2024-08-07 07:52:44,311.14,debit,46
45223,178,2023-06-13 15:49:22,75.76,debit,31
45224,115,2023-05-07 06:00:09,237.82,credit,35
45225,680,2023-12-01 06:27:44,363.78,credit,2
45226,631,2023-05-07 19:37:03,48.98,credit,26
45227,998,2024-07-17 16:36:58,122.84,credit,39
45228,165,2024-06-25 20:08:24,131.74,credit,50
45229,219,2024-08-19 01:08:08,2.6,credit,43
45230,197,2023-02-14 17:52:29,69.2,credit,49
45231,401,2023-10-28 03:53:43,231.99,credit,43
45232,830,2022-07-01 18:53:15,350.89,debit,20
45233,998,2024-08-20 10:45:39,275.38,debit,2
45234,749,2024-04-07 13:50:17,432.98,credit,26
45235,681,2022-05-19 02:12:31,127.03,debit,42
45236,76,2022-02-18 23:26:15,31.8,debit,19
45237,426,2023-09-13 02:11:55,102.79,credit,6
45238,287,2022-11-22 07:49:30,65.6,debit,29
45239,545,2023-09-19 23:03:47,35.91,debit,22
45240,299,2022-06-06 03:11:51,177.82,debit,14
45241,861,2023-02-09 09:40:40,119.05,debit,43
45242,742,2022-01-24 09:20:34,187.34,credit,14
45243,707,2022-12-03 16:52:53,37.68,credit,41
45244,294,2024-02-20 20:24:48,281.06,debit,39
45245,809,2023-02-15 11:03:15,32.73,credit,43
45246,886,2024-02-16 06:50:53,110.53,credit,36
45247,447,2023-08-01 21:33:12,7.03,credit,36
45248,936,2024-03-27 16:06:50,93.44,credit,42
45249,414,2023-01-31 04:24:55,12.47,credit,14
45250,431,2023-12-31 09:49:36,48.45,credit,36
45251,790,2024-03-29 17:30:26,236.53,debit,5
45252,230,2023-01-17 23:18:56,268.78,credit,25
45253,96,2023-06-15 07:39:05,174.96,debit,9
45254,895,2023-08-21 09:31:28,55.01,credit,6
45255,439,2024-03-28 10:40:23,103.74,credit,23
45256,171,2024-07-03 12:04:21,30.43,credit,32
45257,317,2024-05-17 01:57:37,136.11,credit,15
45258,842,2023-10-29 03:17:55,51.22,debit,10
45259,544,2024-01-21 06:01:15,29.97,credit,50
45260,491,2022-02-21 21:09:12,105.53,debit,41
45261,388,2024-01-21 23:19:45,14.23,debit,8
45262,989,2024-01-16 18:19:50,139.27,credit,37
45263,557,2023-05-28 14:20:45,24.84,debit,40
45264,72,2022-04-24 19:09:03,96.75,credit,36
45265,532,2024-08-28 12:29:00,59.81,debit,28
45266,239,2024-04-06 01:14:11,100.23,debit,31
45267,711,2022-03-15 12:40:58,33.88,credit,27
45268,577,2023-02-20 16:12:52,44.6,credit,12
45269,700,2022-03-19 09:43:08,18.14,credit,21
45270,89,2022-06-12 00:08:06,180.05,debit,47
45271,922,2022-08-23 12:55:53,8.72,debit,50
45272,713,2022-12-08 15:55:09,56.68,credit,27
45273,535,2024-08-30 11:38:57,71.54,debit,28
45274,808,2024-02-02 08:53:53,26.06,debit,32
45275,642,2022-12-15 09:48:16,58.3,credit,8
45276,154,2023-04-15 10:12:07,64.97,debit,38
45277,590,2022-08-25 10:20:42,30.48,debit,19
45278,190,2023-03-30 19:24:07,122.35,debit,20
45279,812,2022-02-15 05:32:35,3.76,debit,35
45280,415,2024-07-05 17:57:25,26.41,credit,12
45281,154,2023-01-26 04:39:48,117.4,credit,32
45282,625,2023-10-07 14:58:00,118.51,debit,42
45283,339,2023-01-15 00:36:00,36.99,debit,8
45284,998,2022-12-23 09:10:35,137.88,debit,4
45285,629,2022-11-10 04:25:14,76.14,debit,1
45286,517,2023-04-27 08:42:08,89.9,credit,39
45287,889,2023-02-17 22:46:26,48.53,credit,43
45288,838,2023-08-28 04:12:09,498.28,debit,28
45289,35,2023-09-29 23:52:37,160.45,debit,45
45290,784,2023-07-30 11:12:45,34.27,credit,15
45291,671,2022-02-24 14:37:54,32.39,debit,45
45292,722,2022-12-23 05:48:16,178.56,debit,11
45293,526,2024-01-22 15:24:00,58.92,credit,47
45294,537,2023-08-24 16:22:24,11.52,credit,36
45295,847,2024-06-10 18:10:21,4.35,credit,19
45296,218,2022-06-01 00:47:58,64.12,debit,27
45297,254,2024-04-07 05:58:52,64.28,debit,12
45298,996,2023-06-25 14:34:44,147.25,debit,11
45299,203,2024-07-22 15:58:27,102.62,debit,50
45300,101,2024-07-18 23:23:53,176.42,debit,19
45301,361,2022-06-05 08:32:04,45.88,credit,39
45302,741,2024-08-02 00:37:27,117.46,credit,1
45303,711,2022-12-14 18:40:12,260.27,debit,10
45304,914,2024-02-13 14:36:08,8.62,debit,26
45305,178,2023-11-26 07:00:15,147.91,credit,31
45306,276,2023-02-24 07:19:37,151.0,credit,45
45307,312,2023-02-24 17:09:58,189.6,debit,14
45308,642,2024-06-20 17:20:25,37.61,debit,50
45309,410,2024-01-30 02:48:50,64.65,credit,36
45310,791,2022-02-08 22:28:57,32.89,debit,4
45311,288,2024-01-28 21:08:03,44.28,credit,19
45312,653,2024-03-05 14:14:20,414.96,debit,50
45313,525,2022-01-06 13:02:15,70.8,debit,36
45314,401,2023-09-17 18:30:34,226.5,credit,30
45315,217,2023-02-13 09:29:26,190.1,debit,34
45316,698,2023-06-05 17:46:25,70.55,credit,38
45317,470,2023-01-20 15:16:10,582.12,credit,26
45318,27,2022-09-24 18:32:22,220.5,debit,21
45319,913,2023-09-15 08:15:35,79.09,credit,19
45320,730,2023-04-24 18:15:07,44.48,debit,12
45321,422,2023-07-11 04:11:43,9.39,debit,27
45322,14,2024-06-12 07:13:23,75.01,debit,35
45323,501,2023-01-28 11:51:15,53.56,credit,50
45324,654,2023-11-14 16:21:24,149.12,credit,12
45325,908,2023-03-25 13:11:13,2.38,debit,7
45326,325,2023-02-11 00:56:20,213.66,credit,41
45327,997,2022-12-01 00:12:11,64.67,credit,17
45328,324,2024-02-26 00:45:12,76.12,credit,9
45329,567,2023-08-01 04:17:32,24.22,debit,17
45330,703,2023-03-25 11:49:47,332.68,credit,14
45331,285,2024-03-12 17:42:33,60.98,credit,33
45332,89,2023-08-03 06:15:29,221.97,credit,11
45333,45,2022-05-04 03:02:17,32.53,debit,22
45334,644,2023-05-05 06:02:02,12.2,debit,23
45335,498,2022-02-14 20:35:59,121.19,credit,25
45336,912,2024-03-16 20:38:02,499.39,debit,22
45337,498,2022-01-22 13:06:31,124.93,debit,37
45338,578,2023-12-28 14:14:31,112.6,debit,50
45339,791,2023-10-09 19:29:01,70.06,debit,13
45340,836,2022-01-30 05:20:17,40.06,debit,23
45341,660,2023-01-04 00:42:19,67.63,credit,17
45342,145,2023-08-30 22:22:52,19.36,credit,48
45343,948,2024-02-09 06:26:05,36.44,debit,38
45344,518,2023-06-09 07:25:53,80.19,credit,1
45345,82,2022-10-25 08:46:41,18.77,credit,14
45346,980,2023-05-27 17:42:50,188.16,debit,43
45347,635,2023-08-18 19:30:18,1.4,credit,9
45348,167,2023-07-21 12:05:28,46.56,debit,47
45349,749,2022-10-26 10:40:47,87.24,credit,30
45350,105,2023-03-13 19:33:15,317.32,debit,25
45351,802,2024-04-15 20:58:08,102.24,debit,32
45352,488,2022-01-30 22:28:57,41.93,debit,45
45353,750,2022-03-10 10:22:22,52.1,credit,48
45354,310,2023-09-06 18:20:19,49.71,credit,49
45355,984,2024-01-03 18:05:14,23.87,credit,24
45356,82,2022-04-24 00:11:48,18.78,debit,32
45357,94,2024-06-02 09:54:48,78.62,credit,14
45358,321,2022-02-11 22:16:20,37.81,credit,7
45359,343,2023-12-03 13:43:40,11.56,debit,29
45360,797,2024-05-13 19:49:23,29.27,credit,10
45361,809,2023-07-03 17:22:50,88.26,credit,19
45362,361,2022-11-19 12:31:15,35.63,credit,14
45363,831,2022-02-10 08:40:12,32.58,debit,18
45364,928,2022-06-23 04:35:40,116.32,credit,11
45365,66,2024-07-06 13:10:35,140.32,credit,39
45366,624,2022-10-06 22:21:53,33.13,credit,26
45367,868,2022-05-21 11:52:34,76.67,credit,39
45368,429,2024-05-10 22:13:05,173.56,credit,41
45369,401,2023-06-12 07:21:05,140.5,debit,14
45370,171,2022-02-24 21:34:31,8.62,credit,24
45371,759,2023-04-15 18:21:24,53.57,debit,49
45372,578,2022-02-20 19:19:38,154.17,debit,9
45373,68,2023-06-30 08:15:59,23.73,credit,39
45374,492,2024-01-12 17:43:54,26.17,credit,26
45375,34,2023-11-17 11:19:05,119.37,debit,13
45376,1,2022-04-16 16:04:49,40.05,debit,8
45377,151,2023-06-17 04:52:00,46.94,credit,15
45378,902,2022-07-07 05:40:15,88.78,credit,50
45379,784,2024-09-09 15:57:52,166.63,credit,39
45380,258,2022-10-23 11:12:59,82.77,debit,27
45381,750,2024-05-28 19:42:20,268.67,debit,44
45382,628,2022-02-22 20:33:23,13.53,debit,42
45383,588,2022-08-18 19:32:04,168.36,credit,3
45384,795,2023-11-01 23:35:44,94.14,credit,44
45385,19,2022-09-10 20:58:34,203.59,debit,26
45386,796,2023-08-30 09:54:01,45.65,credit,41
45387,35,2022-07-30 04:49:36,78.96,credit,25
45388,371,2023-09-21 21:42:31,208.2,credit,30
45389,491,2022-11-02 22:04:27,213.9,debit,30
45390,836,2023-04-08 11:02:19,56.59,debit,43
45391,817,2022-12-07 11:25:42,207.25,debit,26
45392,241,2023-08-29 00:09:33,137.63,credit,19
45393,7,2022-08-27 14:06:05,63.2,credit,27
45394,549,2024-03-13 21:20:19,419.61,debit,5
45395,371,2024-08-02 03:16:03,3.77,credit,43
45396,665,2024-04-02 19:22:14,57.88,credit,39
45397,757,2023-07-07 03:34:25,44.0,debit,33
45398,250,2024-06-01 22:37:33,329.42,debit,16
45399,115,2023-09-07 08:46:14,12.57,credit,25
45400,553,2022-06-22 18:25:08,118.67,debit,42
45401,337,2023-08-21 01:32:29,151.32,credit,48
45402,574,2023-02-15 01:25:09,24.43,credit,47
45403,681,2024-05-04 09:22:30,19.49,credit,48
45404,142,2023-12-21 19:01:19,5.88,credit,38
45405,485,2022-10-27 08:38:02,20.76,debit,3
45406,438,2024-04-28 02:11:27,198.17,credit,23
45407,770,2022-07-03 09:31:30,345.79,debit,49
45408,88,2023-08-29 16:23:02,278.03,credit,13
45409,463,2022-10-17 11:34:17,54.55,debit,22
45410,48,2022-09-19 20:01:41,155.3,debit,2
45411,947,2024-08-06 03:21:45,210.57,credit,46
45412,481,2022-05-06 21:11:38,200.87,credit,38
45413,823,2022-06-04 12:24:23,7.77,credit,16
45414,524,2023-07-30 23:27:44,29.02,credit,33
45415,211,2024-09-10 16:47:12,335.52,debit,1
45416,244,2022-03-09 01:07:21,161.61,credit,8
45417,239,2024-07-29 17:33:30,215.75,credit,19
45418,197,2022-10-24 07:19:06,86.62,debit,13
45419,769,2024-03-20 02:32:34,59.92,credit,50
45420,235,2024-06-29 21:23:58,126.4,credit,48
45421,187,2024-05-24 06:35:06,76.83,debit,28
45422,713,2022-03-23 05:29:06,56.16,debit,8
45423,615,2022-09-16 21:44:01,51.3,debit,48
45424,290,2022-09-04 17:06:01,20.62,credit,45
45425,221,2024-06-13 01:00:48,90.45,debit,22
45426,497,2023-03-14 23:12:55,88.04,credit,23
45427,496,2022-04-17 13:20:26,107.22,debit,11
45428,880,2024-01-28 23:39:15,14.83,debit,11
45429,302,2022-08-13 11:02:20,295.7,credit,46
45430,187,2024-03-01 00:07:42,162.6,credit,40
45431,450,2024-01-23 18:08:19,16.84,debit,45
45432,915,2024-09-06 22:13:34,9.92,debit,46
45433,412,2024-06-16 22:48:17,123.58,credit,21
45434,611,2024-09-21 10:03:34,50.14,debit,33
45435,936,2022-04-27 10:06:48,46.11,debit,16
45436,245,2022-11-03 12:12:06,219.9,credit,40
45437,313,2023-12-26 08:59:57,50.8,credit,5
45438,819,2023-03-08 22:26:54,120.02,credit,31
45439,496,2022-10-04 13:42:53,92.42,credit,14
45440,22,2023-02-22 02:48:15,36.61,credit,46
45441,68,2023-04-05 10:33:29,48.35,debit,6
45442,392,2024-06-01 13:50:07,344.17,credit,28
45443,316,2024-04-20 20:51:06,48.3,credit,18
45444,65,2023-08-09 20:00:01,183.9,credit,22
45445,804,2022-11-02 13:12:18,237.03,credit,6
45446,967,2022-05-28 22:13:21,8.84,debit,12
45447,729,2024-05-22 17:17:55,130.56,credit,39
45448,541,2022-01-31 21:27:37,166.0,credit,4
45449,705,2023-05-31 09:00:50,68.3,debit,15
45450,568,2024-03-27 07:55:44,101.09,credit,24
45451,850,2022-04-03 04:59:45,21.18,debit,45
45452,900,2022-04-25 14:36:36,46.01,credit,16
45453,212,2024-07-20 08:09:26,147.58,debit,45
45454,750,2023-09-06 15:51:31,110.73,credit,42
45455,200,2022-07-14 00:52:16,17.6,debit,3
45456,987,2023-02-28 18:18:06,531.23,credit,47
45457,178,2024-03-28 15:13:37,333.27,credit,24
45458,423,2023-05-12 15:54:13,30.45,debit,16
45459,931,2022-01-05 00:58:18,249.65,credit,18
45460,665,2022-01-23 09:27:53,37.3,debit,30
45461,462,2024-06-28 05:54:26,99.54,debit,44
45462,44,2023-03-29 04:12:50,182.82,credit,1
45463,431,2022-10-03 13:44:39,50.61,debit,12
45464,168,2023-04-14 20:05:13,97.2,debit,3
45465,287,2023-09-27 10:12:40,71.82,credit,43
45466,709,2024-07-07 09:20:05,171.35,credit,40
45467,337,2024-08-08 11:32:28,78.17,credit,6
45468,586,2023-07-31 23:04:04,100.42,credit,46
45469,171,2022-11-01 06:35:07,224.15,credit,29
45470,892,2022-06-09 15:07:09,143.94,debit,36
45471,183,2022-04-26 06:58:52,89.97,credit,50
45472,16,2023-05-08 04:44:48,74.23,credit,3
45473,496,2022-11-22 12:30:49,16.27,debit,29
45474,580,2023-06-17 21:18:02,6.96,credit,1
45475,887,2024-01-09 17:49:55,366.34,debit,11
45476,837,2023-02-17 02:27:00,24.77,credit,39
45477,554,2022-01-11 05:50:57,38.9,credit,45
45478,110,2022-02-14 03:24:46,113.29,credit,13
45479,553,2024-04-03 12:19:31,211.18,debit,35
45480,306,2023-12-24 20:00:10,214.87,credit,41
45481,980,2022-03-05 10:34:40,212.39,credit,21
45482,6,2023-07-25 13:57:31,458.49,debit,30
45483,843,2022-05-23 20:57:54,6.88,credit,21
45484,693,2022-01-14 09:51:19,61.27,debit,43
45485,273,2023-06-22 19:55:33,293.84,debit,11
45486,361,2022-05-21 05:37:18,75.58,debit,1
45487,185,2023-11-13 00:13:26,246.03,debit,10
45488,835,2024-04-18 04:00:06,2.14,debit,2
45489,656,2023-04-20 19:29:40,84.23,credit,32
45490,948,2022-10-23 19:34:20,306.82,credit,18
45491,100,2022-06-21 08:49:55,36.34,credit,17
45492,90,2024-02-17 16:48:47,318.53,credit,46
45493,984,2023-05-16 13:30:39,1.02,credit,40
45494,246,2022-03-15 06:44:48,9.87,credit,35
45495,239,2023-11-05 05:37:05,77.74,debit,32
45496,930,2024-05-25 18:18:17,13.5,debit,50
45497,724,2022-06-12 04:18:38,30.68,debit,7
45498,81,2024-06-19 21:55:19,42.38,credit,36
45499,115,2024-08-23 08:09:03,78.82,credit,36
45500,276,2023-04-11 02:40:12,59.42,debit,38
45501,80,2022-11-25 04:22:24,306.35,credit,7
45502,568,2024-04-17 19:07:30,260.6,credit,38
45503,179,2022-11-25 17:36:34,165.43,credit,48
45504,309,2024-09-05 05:40:02,129.21,credit,32
45505,561,2022-07-15 17:45:59,27.43,credit,5
45506,509,2023-10-07 17:40:41,110.5,debit,20
45507,260,2022-11-20 15:16:01,19.09,credit,19
45508,786,2024-09-08 09:36:22,72.34,debit,26
45509,292,2023-09-14 03:30:59,74.28,credit,29
45510,885,2023-05-21 02:11:10,140.43,credit,24
45511,291,2022-08-26 08:00:49,216.31,debit,42
45512,542,2023-03-31 10:22:13,46.37,debit,42
45513,886,2024-03-25 15:33:01,5.05,debit,6
45514,764,2023-01-17 19:37:27,5.77,debit,49
45515,63,2022-03-20 18:04:36,249.36,debit,30
45516,594,2023-07-09 06:02:42,79.94,credit,43
45517,405,2024-02-05 05:23:21,34.2,debit,28
45518,948,2023-06-29 15:10:47,3.94,debit,50
45519,480,2023-02-25 23:50:37,90.29,credit,11
45520,325,2023-08-24 08:44:03,17.69,debit,19
45521,381,2024-01-22 10:46:58,64.75,debit,7
45522,681,2022-08-19 10:46:06,87.1,debit,17
45523,310,2024-09-23 16:56:10,31.24,debit,12
45524,343,2024-02-09 00:53:12,26.6,credit,20
45525,670,2024-04-18 19:32:33,2.4,debit,7
45526,475,2023-03-16 19:32:32,105.69,debit,36
45527,56,2023-07-06 23:31:13,26.84,credit,7
45528,847,2022-04-19 04:20:17,252.67,credit,20
45529,425,2023-11-01 03:54:07,111.09,credit,46
45530,142,2023-03-03 23:58:53,97.54,credit,50
45531,661,2023-03-18 07:05:30,84.31,credit,28
45532,376,2022-04-11 08:06:09,29.1,debit,50
45533,226,2022-10-15 02:04:22,418.45,credit,4
45534,474,2022-07-24 04:34:36,409.51,credit,38
45535,25,2024-03-11 10:37:29,46.5,debit,34
45536,690,2022-07-12 18:53:14,179.65,credit,9
45537,365,2023-10-31 06:02:49,15.24,credit,42
45538,95,2022-08-24 06:17:28,181.98,credit,36
45539,508,2024-08-13 10:10:33,40.48,credit,32
45540,565,2022-03-06 13:08:33,40.95,debit,33
45541,816,2022-05-13 10:47:41,84.93,credit,43
45542,582,2024-01-26 10:46:56,59.77,debit,36
45543,176,2023-11-29 22:35:09,15.04,credit,28
45544,644,2023-10-07 09:39:14,107.9,debit,45
45545,408,2022-03-30 07:21:59,28.87,credit,17
45546,490,2022-03-09 19:03:20,70.54,debit,16
45547,927,2023-08-28 00:17:22,31.52,debit,48
45548,851,2024-08-22 08:13:49,233.88,debit,40
45549,459,2023-10-01 11:42:48,49.5,credit,31
45550,413,2023-05-03 05:52:44,262.17,debit,6
45551,901,2024-03-19 16:45:12,47.36,credit,43
45552,338,2023-05-28 09:02:09,23.74,debit,10
45553,963,2022-09-30 19:58:37,103.14,credit,46
45554,872,2022-11-07 20:09:18,97.2,credit,19
45555,331,2024-06-05 22:48:30,115.77,debit,40
45556,213,2022-05-21 02:37:18,43.17,debit,25
45557,990,2023-06-21 23:39:29,46.27,debit,2
45558,723,2022-12-25 13:46:58,32.53,credit,43
45559,949,2024-07-12 16:05:23,316.4,debit,22
45560,345,2023-10-17 00:39:38,137.85,debit,44
45561,576,2024-08-29 17:50:17,169.4,credit,21
45562,547,2023-09-14 06:11:30,25.9,credit,31
45563,524,2022-10-27 17:22:07,130.02,debit,14
45564,943,2022-09-19 09:01:29,172.59,debit,50
45565,346,2024-02-28 04:27:27,50.31,debit,15
45566,823,2022-07-29 12:36:58,20.59,credit,31
45567,248,2022-09-13 03:38:59,143.28,debit,14
45568,624,2024-03-25 16:58:23,113.35,debit,20
45569,325,2022-02-13 10:58:51,102.85,debit,46
45570,467,2023-09-02 18:02:01,24.19,credit,22
45571,91,2024-05-22 17:16:58,36.54,debit,49
45572,294,2022-06-14 18:44:08,117.66,credit,43
45573,541,2022-01-28 22:49:33,114.1,debit,1
45574,524,2022-12-17 04:01:21,97.09,credit,32
45575,659,2024-02-20 20:42:32,175.39,debit,50
45576,649,2023-12-16 06:56:22,202.27,debit,13
45577,850,2023-05-26 18:55:16,38.84,debit,22
45578,669,2022-06-30 18:31:57,20.58,credit,2
45579,259,2024-09-07 03:14:23,26.95,debit,29
45580,87,2024-07-12 18:45:35,39.64,credit,45
45581,158,2024-09-22 10:44:44,354.2,debit,27
45582,494,2024-03-19 02:40:54,17.7,debit,9
45583,186,2024-03-18 20:20:25,253.2,credit,22
45584,344,2024-06-12 11:54:18,27.28,debit,18
45585,821,2023-11-21 06:57:11,51.41,debit,40
45586,869,2022-05-03 13:26:13,16.14,credit,17
45587,741,2023-02-16 11:45:06,13.09,credit,24
45588,516,2024-01-19 00:43:13,12.0,debit,20
45589,569,2023-07-12 03:28:54,50.36,credit,40
45590,950,2023-02-27 16:22:20,89.0,credit,5
45591,509,2022-02-18 06:50:16,26.9,credit,2
45592,540,2024-05-31 03:08:55,323.79,debit,14
45593,16,2024-04-30 13:33:27,105.95,credit,11
45594,525,2024-03-17 15:15:11,259.61,credit,14
45595,200,2023-04-21 03:59:13,19.34,credit,2
45596,184,2023-11-24 00:11:31,18.59,debit,22
45597,309,2023-04-04 22:22:26,225.08,credit,22
45598,816,2024-01-13 13:59:06,100.71,credit,25
45599,508,2023-07-31 21:22:37,334.82,credit,43
45600,281,2022-04-25 12:43:26,19.06,debit,44
45601,834,2023-03-27 02:59:58,3.16,credit,10
45602,158,2022-02-20 22:22:04,298.04,credit,32
45603,360,2022-02-20 10:30:59,144.01,debit,5
45604,259,2022-07-06 07:12:22,197.51,debit,15
45605,919,2024-09-23 19:48:39,42.12,debit,39
45606,157,2024-02-16 23:18:23,0.37,debit,7
45607,425,2024-09-12 06:15:54,79.14,debit,15
45608,606,2022-05-13 18:38:05,552.73,debit,35
45609,779,2022-08-27 04:33:49,285.71,debit,2
45610,21,2023-05-28 06:36:55,8.97,credit,13
45611,639,2023-08-26 03:21:34,24.96,credit,11
45612,347,2022-08-07 04:50:49,44.74,credit,13
45613,920,2023-11-22 08:33:27,212.92,credit,27
45614,863,2023-07-03 08:12:51,208.96,debit,5
45615,350,2023-09-03 23:27:49,24.55,credit,5
45616,961,2022-09-27 04:06:04,91.39,debit,18
45617,385,2024-09-19 01:41:54,83.61,credit,43
45618,438,2022-12-03 02:24:46,64.19,debit,16
45619,456,2022-03-28 11:23:31,92.12,credit,13
45620,624,2023-09-08 19:24:11,41.57,debit,26
45621,746,2024-08-26 21:02:53,91.0,debit,18
45622,546,2022-08-29 12:00:43,138.85,debit,30
45623,80,2023-05-05 23:14:22,7.75,credit,26
45624,987,2023-04-04 18:57:21,410.47,debit,22
45625,452,2023-04-23 01:20:32,21.68,debit,6
45626,595,2022-06-24 15:46:13,53.61,credit,25
45627,541,2023-08-21 20:34:40,76.33,debit,8
45628,489,2024-09-19 12:55:56,5.02,credit,39
45629,643,2023-04-23 19:03:57,95.38,debit,21
45630,523,2024-02-08 17:24:20,244.8,debit,3
45631,392,2023-04-16 00:07:38,277.54,credit,35
45632,574,2023-12-29 16:50:32,47.38,debit,40
45633,359,2022-01-09 15:50:11,98.19,credit,36
45634,33,2023-03-23 21:23:30,179.96,debit,35
45635,136,2023-06-16 04:31:13,34.98,credit,2
45636,921,2023-07-31 13:08:24,90.21,credit,6
45637,600,2024-08-16 00:02:57,54.82,credit,41
45638,922,2024-07-03 00:02:05,57.01,debit,28
45639,410,2023-04-25 07:10:48,11.86,debit,33
45640,529,2023-09-29 01:10:47,62.68,debit,36
45641,91,2023-06-14 09:07:15,21.05,credit,36
45642,413,2022-10-30 21:48:13,43.02,debit,9
45643,299,2022-09-25 02:19:24,48.11,credit,31
45644,487,2024-02-06 11:10:50,67.58,debit,38
45645,765,2023-05-10 11:22:16,298.55,credit,37
45646,73,2024-04-12 05:39:54,119.63,debit,50
45647,718,2024-09-23 08:38:28,440.11,debit,1
45648,261,2022-03-17 23:27:51,107.18,credit,20
